,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
12178,250,2,1,0,1,0,420,10,17,17,12,30,1,1
12179,0,2,1,-1,0,7,804,26,27,27,7,30,1,1
12180,499,127,5,0,13,4,86,21,517,517,20,30,1,1
12181,93,4,1,0,0,0,124,29,87,87,17,26,1,1
12182,0,2,1,0,0,0,1168,30,63,63,5,-1,0,1
12183,62,12,2,0,1,0,495,15,36,36,4,30,1,1
12184,8,2,1,0,3,21,384,30,528,528,4,13,1,1
12185,110,4,2,0,0,0,617,30,76,76,8,15,1,1
12186,71,3203,32,0,0,14,431,30,4,4,4,30,1,1
12187,0,37,4,0,0,14,432,30,4,4,3,30,1,1
12188,27,91,2,0,1,70,218,30,412,412,50,2,1,1
12189,21,2,1,0,1,69,219,30,412,412,50,2,1,1
12190,55,58,1,0,1,69,219,30,412,412,50,2,1,1
12191,247,58,2,0,1,69,219,30,412,412,50,2,1,1
12192,64,32,1,0,1,1,361,30,21,21,241,13,1,1
12193,0,5,2,0,0,0,765,30,466,466,404,30,1,1
12194,824,427,12,0,2,0,217,30,238,238,56,30,1,1
12195,677,2,1,0,4,2,1420,30,1298,1298,52,30,0,1
12196,319,1771,8,0,10,0,1649,30,148,148,167,30,1,1
12197,0,16,2,0,4,3,1507,30,4968,4968,571,7,1,1
12198,147,2,1,0,0,0,32,10,16,16,4,30,1,1
12199,0,56,2,0,1,0,866,30,67,67,79,25,1,1
12200,0,6,3,0,0,0,140,7,10,10,2,30,1,1
12201,0,2,1,0,0,0,1386,30,437,437,15,-1,0,1
12202,48,21,2,0,2,0,194,3,49,49,2,0,0,1
12203,198,190,10,0,0,0,540,-1,36,36,11,30,0,1
12204,84,26,2,0,0,0,1363,26,193,193,30,-1,0,1
12205,0,2,1,0,0,0,540,-1,36,36,11,30,0,1
12206,871,35,4,0,2,26,609,30,44,44,6,19,1,1
12207,0,83,3,0,0,0,309,30,7,7,5,30,1,1
12208,98,3,1,0,2,0,1828,30,9469,9469,791,2,0,0
12209,0,2,1,0,0,0,360,11,12,12,31,10,1,1
12210,170,48,3,0,5,2,638,26,48,48,8,30,1,1
12211,0,6,4,0,0,0,473,30,937,937,406,30,1,1
12212,0,242,1,0,16,22,733,14,7,7,41,18,1,1
12213,0,2,1,0,0,0,1510,30,4969,4969,572,15,0,1
12214,306,1,1,0,1,0,1063,30,178,178,474,2,1,1
12215,0,2,1,0,0,0,496,30,159,159,12,30,1,1
12216,926,2,1,0,0,0,1034,30,1334,1334,180,30,1,1
12217,0,3,1,0,2,0,754,14,7,7,40,0,1,1
12218,258,477,8,0,0,0,1170,30,695,695,87,22,1,1
12219,0,271,5,0,0,0,1510,30,4969,4969,571,9,1,0
12220,0,8,1,0,0,0,1510,30,4969,4969,570,9,1,0
12221,0,8,1,0,0,0,1510,30,4969,4969,569,9,1,0
12222,0,501,12,0,0,0,540,-1,36,36,11,30,0,1
12223,0,8,1,0,0,0,1510,30,4969,4969,568,9,1,1
12224,0,125,12,0,1,0,1316,30,1569,1569,64,20,1,1
12225,0,15,4,0,0,0,148,8,15,15,37,30,1,1
12226,190,6,1,0,3,0,1435,30,414,414,517,30,0,1
12227,70,213,11,0,0,47,590,30,77,77,28,2,1,1
12228,0,2,1,0,1,0,264,30,33,33,6,30,0,1
12229,44,22,1,0,0,0,362,30,80,80,3,30,1,1
12230,343,86,7,0,33,4,1666,30,1974,1974,211,30,1,1
12231,412,2,1,0,1,8,650,30,226,226,10,2,1,0
12232,490,314,5,0,13,33,100,30,198,198,15,22,0,1
12233,166,40,6,0,8,0,1366,30,59,59,3,-1,0,1
12234,10,41,3,0,1,0,648,30,72,72,4,30,1,1
12235,61,4,1,0,1,0,1406,30,3398,3398,63,20,0,1
12236,0,26,2,0,0,0,148,8,15,15,35,30,1,1
12237,145,8918,32,0,0,0,1082,30,1526,1526,88,24,1,1
12238,0,18,3,0,0,0,148,8,15,15,32,30,1,1
12239,1870,353,1,0,5,140,749,27,995,995,22,0,0,0
12240,125,259,5,0,0,0,812,30,69,69,17,30,1,1
12241,0,1872,10,0,1,0,316,30,226,226,19,30,1,1
12242,138,0,1,0,1,8,1478,27,80,80,20,13,1,1
12243,0,2,1,0,1,0,436,-1,10,10,5,4,0,1
12244,839,20,2,0,6,1,1112,30,2189,2189,234,10,0,1
12245,266,98,2,0,25,36,600,30,2863,2863,325,0,0,0
12246,552,26,2,0,2,1,766,27,7,7,7,30,1,1
12247,9,38,2,0,11,2,1367,30,670,670,50,30,1,1
12248,663,793,5,0,13,4,920,26,13,13,30,16,1,1
12249,56,123,3,0,11,26,1249,30,239,239,429,2,1,1
12250,1040,69,4,0,19,2,1165,30,251,251,240,30,1,1
12251,0,2,1,0,13,13,1357,30,670,670,49,30,1,1
12252,1522,134,2,0,12,1,864,8,28,28,4,30,1,1
12253,1087,895,33,0,9,0,216,30,238,238,55,16,1,1
12254,67,2,2,0,0,0,1040,30,3520,3520,52,30,1,1
12255,0,1265,28,0,0,0,147,8,15,15,31,30,1,1
12256,122,12,1,0,0,0,139,30,6,6,22,30,1,1
12257,309,2205,42,0,1,0,394,19,58,58,6,15,1,1
12258,0,6,2,0,0,0,984,20,40,40,11,29,1,1
12259,44,13,1,0,3,0,1469,30,3167,3167,81,30,1,1
12260,263,20,1,0,0,1,6,2,205,205,4,1,1,1
12261,0,3,2,0,0,0,91,30,16,16,14,0,0,1
12262,95,0,1,0,0,0,247,30,15,15,9,30,1,1
12263,0,56,2,0,0,0,866,30,67,67,79,25,1,1
12264,252,2,1,0,1,44,39,30,30,30,31,30,0,1
12265,0,47,3,0,0,0,551,16,32,32,29,18,1,1
12266,64,2,1,0,0,24,59,30,30,30,29,14,0,1
12267,67,634,7,0,2,0,1125,30,18,18,47,25,1,1
12268,0,13,1,0,0,39,52,10,8,8,14,30,1,1
12269,62,27,2,0,1,0,1222,30,1844,1844,796,30,0,1
12270,0,6,1,0,0,0,1386,30,437,437,15,-1,0,1
12271,0,19,4,0,0,0,720,30,130,130,4,30,1,1
12272,87,277,13,0,8,0,1328,30,127,127,70,30,1,1
12273,0,1,1,0,4,18,273,30,3,3,8,30,1,1
12274,433,114,3,0,0,11,113,29,87,87,16,2,1,1
12275,0,100,2,0,0,0,544,22,6,6,18,16,1,1
12276,0,352,9,0,5,0,409,30,816,816,71,30,1,1
12277,86,4,1,0,0,0,622,30,96,96,9,5,1,1
12278,153,6,1,0,3,0,550,30,224,224,5,30,0,1
12279,237,2008,8,0,2,0,1040,30,3520,3520,51,30,1,0
12280,169,7,1,0,5,0,29,30,11,11,1,5,0,1
12281,555,8,1,0,3,247,1869,30,11611,11611,603,0,0,0
12282,0,126,2,0,26,9,678,30,59,59,30,5,1,1
12283,143,3,1,0,0,0,259,30,83,83,11,30,1,1
12284,0,2,1,0,1,48,35,30,30,30,28,30,0,0
12285,0,29,1,0,1,0,1056,30,36,36,20,-1,0,1
12286,94,2,1,0,0,22,61,30,30,30,27,30,1,1
12287,227,5,6,0,3,0,1224,23,61,61,34,30,1,1
12288,115,3,1,0,0,7,76,30,30,30,26,10,0,1
12289,256,139,3,0,4,0,413,-1,36,36,37,8,0,1
12290,0,53,10,0,1,0,97,30,14,14,5,30,1,1
12291,527,6,2,0,0,1,646,30,14,14,10,12,1,1
12292,527,6,2,0,0,1,646,30,14,14,9,12,1,1
12293,763,24,3,0,0,0,383,25,6,6,45,30,1,1
12294,23,120,10,0,0,0,97,30,14,14,4,30,1,1
12295,527,6,2,0,0,1,646,30,14,14,8,12,1,1
12296,0,4,2,0,0,0,146,3,123,123,8,18,1,1
12297,620,6,2,0,0,1,646,30,14,14,7,12,1,1
12298,690,6,2,0,0,1,646,30,14,14,6,12,1,1
12299,99,24,1,0,3,0,833,30,71,71,48,8,0,1
12300,625,13,2,0,3,0,1747,28,245,245,72,30,0,0
12301,35,30,1,0,0,0,64,-1,56,56,25,0,0,1
12302,60,149,2,0,0,0,1482,16,315,315,6,30,1,1
12303,26,10,1,0,0,0,1364,30,252,252,228,30,1,1
12304,0,12,2,0,0,0,964,30,28,28,34,9,1,1
12305,34,6,1,0,0,0,64,-1,56,56,24,0,0,1
12306,0,271,18,0,0,0,279,30,21,21,3,27,1,1
12307,162,55,2,0,4,1,558,-1,9,9,7,1,0,1
12308,52,6254,62,0,0,2,1159,30,231,231,142,30,1,1
12309,18,2,1,0,0,0,64,-1,56,56,23,0,0,1
12310,0,6,1,0,3,3,1381,27,40,40,3,19,1,1
12311,257,33,2,0,0,0,239,16,33,33,5,10,1,1
12312,0,459,12,0,0,0,238,21,391,391,153,13,1,1
12313,16,66,2,0,1,20,692,30,576,576,114,30,1,1
12314,0,2,1,0,0,0,1309,30,551,551,456,30,1,1
12315,0,5,1,0,0,0,27,30,3079,3079,23,30,1,1
12316,0,25,3,0,1,0,559,-1,9,9,6,3,0,1
12317,104,16632,109,0,2,1,603,7,38,38,7,30,1,1
12318,589,268,6,0,1,1,90,29,13,13,30,9,1,0
12319,181,2,1,0,0,0,580,30,439,439,103,30,1,0
12320,98,682,11,0,1,0,92,29,13,13,29,13,1,1
12321,0,2,1,0,4,1,203,30,3,3,11,30,0,1
12322,120,1,1,0,0,0,636,6,517,517,7,0,0,1
12323,375,4772,38,0,3,0,421,13,5,5,18,30,0,1
12324,0,2,1,0,0,0,361,9,30,30,12,4,1,1
12325,191,2,1,0,1,0,963,30,2580,2580,166,7,0,1
12326,130,15,3,0,3,0,421,21,9,9,27,30,0,1
12327,117,10,2,0,0,0,138,30,12,12,14,12,1,1
12328,465,366,3,0,1,0,1197,24,28,28,16,9,1,1
12329,41,234,2,0,0,0,1083,30,1526,1526,87,1,0,1
12330,104,19,2,0,6,0,569,-1,3,3,6,10,0,1
12331,89,70,2,0,0,0,309,30,75,75,10,30,1,1
12332,355,322,8,0,27,19,614,30,42,42,13,30,1,1
12333,77,99,3,0,5,23,632,30,3467,3467,205,30,1,1
12334,274,11,1,0,1,7,293,24,36,36,18,4,1,1
12335,122,2,1,0,3,7,1089,30,698,698,8,10,0,0
12336,413,338,5,0,5,20,1216,30,63,63,31,30,1,1
12337,41,49,1,0,0,0,320,30,548,548,177,1,0,1
12338,0,2,1,0,0,0,403,12,50,50,46,0,1,1
12339,340,4,1,0,3,36,1161,24,28,28,15,2,1,0
12340,1758,2,1,0,3,91,1124,30,250,250,31,15,0,0
12341,71,20,1,0,3,3,60,-1,56,56,22,0,0,1
12342,193,320,3,0,0,0,1022,30,28,28,7,12,1,1
12343,71,115,1,0,3,0,15,1,25,25,6,30,0,1
12344,1341,109,3,0,3,0,430,13,11,11,3,1,0,1
12345,74,185,8,0,5,0,1328,30,127,127,69,30,1,1
12346,227,4,1,0,0,14,771,30,1362,1362,391,30,1,1
12347,249,12,1,0,1,0,1828,30,9470,9470,791,14,0,1
12348,360,4,1,0,1,0,904,23,256,256,19,6,1,1
12349,200,21,1,0,2,4,694,30,11,11,51,29,1,1
12350,36,10,2,0,0,1,785,30,11,11,21,30,0,1
12351,48,13,4,0,1,0,553,7,7,7,20,30,0,1
12352,0,4,1,0,0,0,644,25,217,217,24,30,1,1
12353,285,256,5,0,1,0,510,22,93,93,25,23,0,1
12354,0,113,6,0,0,0,164,30,210,210,23,30,1,1
12355,301,78,6,0,1,0,161,9,9,9,5,30,1,1
12356,57,19,2,0,0,0,357,29,30,30,3,10,1,1
12357,383,140,3,0,1,0,92,29,13,13,27,30,1,1
12358,293,1110,56,0,21,20,539,-1,15,15,8,1,0,0
12359,659,51,2,0,1,0,560,30,1009,1009,136,30,1,1
12360,78,2,1,0,0,0,666,30,6,6,14,5,1,1
12361,393,2,1,0,1,4,2220,30,576,576,83,30,1,1
12362,411,87,6,0,1,0,963,30,2580,2580,166,22,0,1
12363,117,42,1,0,3,0,866,30,67,67,78,2,0,1
12364,607,431,4,0,0,0,195,30,225,225,122,30,1,1
12365,0,12156,198,0,9,0,315,29,526,526,30,21,1,1
12366,126,62,1,0,2,1,1748,30,17726,17726,672,30,0,1
12367,85,129,3,0,2,69,218,30,412,412,46,2,1,0
12368,110,2,1,0,0,28,1055,30,559,559,189,0,0,1
12369,327,2,1,0,0,16,1777,30,1377,1377,78,30,1,1
12370,0,34,5,0,4,0,812,30,69,69,17,20,1,1
12371,0,34,5,0,0,0,812,30,69,69,17,30,1,1
12372,440,144,3,0,9,214,870,30,559,559,188,27,0,0
12373,28,11,3,0,0,0,411,30,2638,2638,55,30,1,1
12374,188,68,7,0,0,0,817,7,106,106,29,24,1,1
12375,22,42,1,0,0,0,866,30,67,67,78,6,0,1
12376,27,5,1,0,2,20,573,30,85,85,112,30,1,1
12377,164,97,4,0,6,0,151,30,172,172,51,30,1,1
12378,383,44,2,0,2,70,218,30,412,412,45,2,1,0
12379,0,6016,29,0,1,8,325,5,10,10,22,4,0,1
12380,19,32,1,0,1,0,64,-1,56,56,22,0,0,1
12381,211,34,1,0,0,8,1076,30,75,75,144,2,1,1
12382,117,41,1,0,1,0,866,30,67,67,77,2,0,1
12383,109,15,1,0,2,0,1464,30,3592,3592,229,1,0,1
12384,117,41,1,0,1,0,866,30,67,67,76,2,0,1
12385,400,153,28,0,4,15,837,11,13,13,28,7,1,1
12386,34,5,1,0,0,0,626,30,658,658,19,30,0,1
12387,103,59,3,0,8,0,1378,30,3244,3244,826,30,1,1
12388,0,3,1,0,0,0,222,17,93,93,72,14,1,1
12389,186,158,5,0,0,0,309,30,75,75,10,30,1,1
12390,125,14,1,0,5,1,979,20,438,438,14,30,0,1
12391,11,12,4,0,0,0,116,13,31,31,3,30,1,1
12392,187,17,2,0,3,0,1328,30,127,127,68,30,1,1
12393,534,529,29,0,5,2,446,30,159,159,30,7,1,1
12394,1023,4,1,0,0,0,565,12,79,79,6,30,0,0
12395,650,13,1,0,4,2,1669,30,3596,3596,307,30,1,0
12396,519,78,4,0,5,15,458,30,599,599,84,30,1,1
12397,214,11,1,0,2,0,188,17,39,39,19,30,1,1
12398,404,2,1,0,2,9,182,30,232,232,20,12,0,0
12399,67,19,2,0,1,15,502,18,59,59,24,30,1,1
12400,15,2,1,0,0,0,1187,30,860,860,134,1,1,1
12401,0,136,13,0,8,0,1380,28,89,89,50,22,1,1
12402,35,26,7,0,1,0,92,29,13,13,27,30,1,1
12403,523,16,2,0,3,0,963,30,2580,2580,165,0,1,1
12404,0,10,1,0,0,0,187,30,14,14,9,10,1,1
12405,195,1436,153,0,7,2,1553,30,1623,1623,689,12,1,1
12406,297,1,1,0,2,0,963,30,2580,2580,164,0,1,1
12407,0,125,2,0,1,0,1685,30,520,520,159,30,0,1
12408,244,17,3,0,3,0,992,30,1066,1066,59,30,1,1
12409,2200,223,29,0,0,0,583,25,16,16,46,26,0,1
12410,155,41,1,0,1,0,866,30,67,67,76,2,0,1
12411,12,2,1,0,0,0,680,30,1492,1492,130,26,1,1
12412,608,5,1,0,0,0,532,29,45,45,8,23,1,1
12413,54,297,5,0,4,41,244,25,66,66,10,27,1,1
12414,0,708,5,0,1,21,513,10,29,29,15,11,0,0
12415,0,186,15,0,0,0,275,30,9,9,2,0,1,1
12416,291,258,3,0,0,0,754,30,245,245,6,-1,0,1
12417,10,5,1,0,2,0,204,30,4,4,4,5,1,1
12418,0,12,2,0,0,0,1195,22,45,45,10,30,1,1
12419,273,9,4,0,2,41,499,30,83,83,109,30,1,0
12420,198,730,2,0,7,9,1997,30,19,19,14,30,1,1
12421,15,2,1,0,0,0,238,30,64,64,30,15,0,1
12422,0,37053,55,0,0,0,767,27,7,7,7,30,1,1
12423,137,2,1,0,0,0,1037,22,69,69,38,1,1,1
12424,0,139,1,0,0,0,3,30,41,41,10,30,1,1
12425,79,32201,296,0,0,4,118,16,137,137,10,1,1,0
12426,0,2928,628,0,0,0,715,5,5,5,78,3,1,1
12427,0,3,1,0,0,1,440,6,42,42,5,0,1,1
12428,57,148,3,0,3,1,468,30,8,8,7,0,0,1
12429,8,65,3,0,2,0,109,30,661,661,92,30,1,1
12430,0,4,1,0,0,0,275,30,9,9,2,0,1,1
12431,127,10,2,0,1,1,1434,30,224,224,55,3,0,1
12432,225,19,5,0,3,0,625,14,11,11,12,30,1,1
12433,79,2,1,0,0,0,666,30,6,6,13,5,1,1
12434,0,12,1,0,0,0,964,30,28,28,34,9,1,1
12435,898,41,2,0,5,1,1236,30,63,63,31,21,1,1
12436,1054,9,1,0,1,0,718,30,18187,18187,992,14,0,0
12437,614,11,3,0,3,8,505,30,25,25,3,30,1,1
12438,0,1,2,0,1,0,104,-1,3,3,8,25,0,1
12439,385,596,4,0,4,0,864,30,2893,2893,1522,30,1,1
12440,0,13,1,0,0,0,531,23,373,373,17,11,1,1
12441,421,50,1,0,1,1,1652,30,69,69,3,30,1,1
12442,48,41,11,0,0,1,128,17,17,17,35,30,1,1
12443,66,272,4,0,0,0,33,11,4,4,8,30,1,1
12444,1227,171,11,0,4,1,1006,30,33,33,6,12,1,1
12445,0,272,4,0,0,0,33,11,4,4,8,30,1,1
12446,55,11,1,0,0,0,4,30,1006,1006,5,30,1,1
12447,0,94,4,0,0,0,537,12,82,82,94,10,1,1
12448,182,132,5,0,0,0,1022,30,28,28,7,24,1,1
12449,82,155,5,0,4,43,428,7,39,39,7,18,0,0
12450,52,73,3,-1,5,1,318,19,21,21,3,30,1,1
12451,0,100,4,0,0,0,360,11,12,12,31,30,1,1
12452,0,29,2,0,0,0,537,12,82,82,94,10,1,1
12453,0,4,1,0,0,0,468,30,8,8,6,0,0,1
12454,0,2,1,0,0,0,666,30,6,6,12,16,1,1
12455,25,2,1,0,1,0,5,30,1006,1006,4,30,0,0
12456,53,32,2,0,0,0,68,20,16,16,16,11,1,1
12457,126,121,6,0,0,0,1962,30,510,510,7,0,0,1
12458,1171,109,9,0,0,0,1962,30,510,510,6,0,0,1
12459,12,4,2,0,1,0,238,30,1778,1778,1618,30,0,0
12460,0,4,1,0,1,0,2150,30,3378,3378,549,30,0,1
12461,0,3,1,0,5,8,1355,30,200,200,17,30,1,1
12462,171,14,1,0,0,0,1829,30,1029,1029,85,30,0,1
12463,0,32,2,0,0,0,68,20,16,16,15,11,1,1
12464,0,6,3,0,0,0,238,21,392,392,153,13,1,1
12465,73,415,2,0,29,4,809,24,15,15,153,1,0,1
12466,40,25456,83,0,11,7,892,30,1012,1012,63,1,0,1
12467,181,30,2,0,0,0,64,4,4,4,6,30,1,1
12468,220,2,1,0,2,1,636,30,2863,2863,324,30,0,0
12469,0,147,6,0,0,0,69,30,66,66,22,17,0,1
12470,0,918,6,0,40,289,413,30,3,3,3,30,0,0
12471,42,2,1,0,0,0,64,-1,56,56,22,0,0,1
12472,70,2,1,0,2,0,666,30,6,6,11,1,0,0
12473,138,39,6,0,0,0,596,30,65,65,68,7,1,1
12474,0,16,1,0,0,0,643,21,761,761,20,30,1,1
12475,141,4,1,0,12,1,1664,30,8322,8322,2309,30,1,1
12476,0,77,1,0,0,2,267,30,20,20,24,1,1,1
12477,35,16,1,0,0,0,643,21,761,761,20,30,1,1
12478,0,4,1,0,0,0,33,11,4,4,9,30,1,1
12479,145,462,16,0,0,0,426,18,68,68,17,30,1,1
12480,0,4,1,0,0,0,33,11,4,4,9,30,1,1
12481,0,127,9,0,1,0,224,-1,7,7,6,8,0,1
12482,555,4,2,0,0,0,2462,30,24510,24510,719,-1,0,1
12483,648,131,8,0,0,0,1022,30,131,131,303,2,1,1
12484,56,23,4,0,0,0,1168,30,63,63,5,-1,0,1
12485,73,8,2,0,1,56,114,16,827,827,4,30,1,1
12486,128,12,2,0,0,0,639,30,67,67,5,30,1,1
12487,176,1,1,0,3,0,637,30,2863,2863,323,5,0,0
12488,232,933,34,0,2,0,1097,30,20,20,50,9,1,1
12489,243,3,1,0,6,33,1027,30,122,122,63,10,1,1
12490,9,2,1,0,0,0,169,16,827,827,2,30,1,1
12491,0,1600,160,0,2,0,558,-1,15,15,7,24,0,1
12492,0,4,1,0,0,0,269,30,20,20,23,9,0,1
12493,206,93,4,0,3,42,162,30,11,11,32,30,0,1
12494,32,7,1,0,0,0,269,30,20,20,22,9,0,1
12495,0,11,1,0,0,0,362,30,47,47,11,0,0,1
12496,0,239,7,0,0,0,537,12,82,82,94,30,1,1
12497,305,23,4,0,8,1,342,11,6,6,3,6,1,1
12498,100,36,21,0,7,1,221,17,93,93,70,14,1,1
12499,39,6,1,0,4,16,2134,30,3378,3378,548,3,0,0
12500,262,72,3,0,0,7,1955,30,510,510,5,-1,0,1
12501,437,6,1,0,0,0,1750,30,17727,17727,671,30,0,1
12502,65,4,1,0,2,0,278,24,182,182,38,24,1,1
12503,276,990,4,0,8,116,438,10,2048,2048,20,0,0,0
12504,0,95,6,0,0,23,307,30,23,23,30,30,1,1
12505,113,2,1,0,0,0,1795,30,49,49,52,30,1,1
12506,97,2,1,-1,1,2,296,27,26,26,3,-1,0,0
12507,594,7,1,0,0,21,1185,30,2203,2203,103,30,0,1
12508,0,0,0,0,1,5,890,5,15,15,5,30,1,1
12509,32,236,20,0,19,20,1124,30,223,223,47,30,1,1
12510,2545,187,10,0,1,14,771,30,1362,1362,392,30,1,1
12511,48,10,4,0,0,0,269,30,20,20,21,9,0,1
12512,302,9,1,0,3,0,1614,25,9,9,7,23,1,1
12513,417,3771,6,0,0,0,695,30,591,591,3,30,1,1
12514,60,3,1,0,6,23,181,30,11,11,31,30,1,1
12515,226,196,15,0,20,1,754,14,7,7,39,0,1,1
12516,168,4,1,0,4,19,853,30,64,64,4,18,0,1
12517,448,4,1,0,0,0,399,30,164,164,27,30,1,1
12518,291,144,8,0,0,0,33,11,42,42,31,30,1,1
12519,300,2,1,0,1,0,760,15,28,28,6,1,1,1
12520,0,101,6,0,24,21,133,30,38,38,38,13,1,1
12521,25,2,1,0,0,0,899,30,1257,1257,14,30,1,1
12522,501,1552,14,0,1,0,393,26,4,4,25,30,1,1
12523,0,4,1,0,0,0,677,30,83,83,28,1,1,1
12524,0,6,1,0,0,0,62,30,7,7,4,2,0,1
12525,147,29,5,0,0,0,1538,30,184,184,3,30,1,1
12526,0,2557,54,0,1,0,964,14,5,5,4,10,1,1
12527,97,36,4,0,11,20,398,23,16,16,8,9,1,1
12528,0,2,1,0,1,0,1993,30,637,637,63,30,1,0
12529,49,2,1,0,0,0,481,30,197,197,15,0,0,1
12530,88,25,2,0,0,0,946,30,490,490,521,30,0,1
12531,218,978,20,0,10,171,904,14,56,56,16,30,1,1
12532,120,87,2,0,2,0,93,30,20,20,28,30,1,1
12533,0,6,1,0,1,0,1243,30,951,951,73,30,0,1
12534,0,2,1,0,0,14,1010,30,29,29,20,30,1,1
12535,291,25,2,0,3,14,962,30,725,725,114,30,1,1
12536,38,116,7,0,8,1,1363,30,141,141,2,30,1,0
12537,0,270,13,0,4,15,104,-1,3,3,14,30,0,0
12538,11,18,2,0,8,14,546,30,1009,1009,133,30,1,1
12539,131,95,4,0,1,0,326,17,11,11,4,4,1,1
12540,86,1756,42,0,11,0,847,30,302,302,15,30,0,0
12541,609,1007,46,0,1,0,771,7,4,4,261,1,1,1
12542,0,2,1,0,1,9,855,30,759,759,209,5,1,1
12543,156,18,9,0,0,0,259,2,20,20,3,7,1,1
12544,7181,101,6,0,1,2,214,22,3,3,429,10,1,1
12545,0,31,3,0,0,0,1310,19,31,31,8,30,1,1
12546,534,48,4,0,3,1,1236,30,63,63,30,6,1,1
12547,0,1140,15,0,0,0,1310,19,31,31,8,30,1,1
12548,0,4,1,0,0,0,1579,30,4692,4692,105,30,1,1
12549,13,0,0,0,0,0,1310,19,31,31,8,30,1,1
12550,71,273,12,0,4,7,778,30,1362,1362,391,20,1,1
12551,576,1713,55,0,10,3,1234,30,63,63,29,25,1,1
12552,428,11,1,0,1,0,915,30,661,661,286,30,1,1
12553,226,6,1,0,1,0,1130,4,28,28,5,0,0,1
12554,210,2,1,0,2,19,219,30,1778,1778,1618,29,0,0
12555,92,62,5,0,25,30,834,30,2893,2893,1520,30,1,1
12556,18,2,1,0,0,0,308,30,11,11,21,1,0,1
12557,0,1,1,0,0,0,643,21,761,761,20,30,1,1
12558,0,10448,104,0,0,0,572,17,70,70,18,13,1,1
12559,0,240,10,0,0,0,64,-1,56,56,22,0,0,1
12560,0,63,1,0,0,0,330,30,23,23,29,30,1,1
12561,108,3,1,0,1,0,307,-1,6,6,2,0,0,1
12562,82,232,6,0,25,0,1113,30,159,159,46,21,1,1
12563,109,9,1,0,28,0,1113,30,159,159,45,30,1,1
12564,43,167,1,0,0,0,352,30,719,719,31,30,1,0
12565,60,2,1,0,1,1,427,30,4502,4502,23,11,0,1
12566,126,33,4,0,0,0,991,30,3550,3550,67,20,1,1
12567,118,3,2,0,0,0,490,6,65,65,56,30,1,1
12568,173,10,3,0,14,14,1465,30,6299,6299,435,30,1,1
12569,295,46,5,0,1,13,53,8,3,3,3,5,1,0
12570,0,30,1,0,1,8,550,12,88,88,11,20,0,1
12571,0,22,1,0,0,0,884,30,227,227,100,30,1,1
12572,0,153,5,0,1,38,28,8,3,3,2,0,0,0
12573,35,16,1,0,0,0,643,21,761,761,20,30,1,1
12574,826,5,2,0,0,0,907,5,1133,1133,30,15,1,1
12575,51,350,11,0,1,23,43,8,3,3,1,0,1,0
12576,27,56,1,0,0,7,507,17,69,69,13,0,1,0
12577,61,294,13,0,0,0,2188,30,324,324,8,30,1,1
12578,403,3,2,0,3,0,816,30,1447,1447,152,30,1,1
12579,261,10,2,0,6,2,1477,30,6299,6299,434,30,1,1
12580,0,73,1,0,1,0,503,30,34,34,4,20,0,0
12581,2049,4544,2,0,1,0,907,5,1133,1133,30,15,1,1
12582,0,1,1,0,0,0,503,30,34,34,3,11,0,1
12583,22,44,1,0,0,0,503,30,34,34,2,30,0,1
12584,20,1,1,0,0,0,503,30,34,34,1,30,0,1
12585,0,958,14,0,0,11,1055,30,211,211,40,30,1,1
12586,196,18,9,0,0,0,547,30,40,40,15,30,1,1
12587,0,0,1,0,2,0,503,30,34,34,0,0,0,0
12588,836,48,3,0,3,0,999,30,19,19,120,18,1,1
12589,590,135,68,0,6,19,1217,30,63,63,28,25,1,1
12590,35,64,1,0,11,0,2056,30,20889,20889,240,30,0,0
12591,13,0,1,-1,0,0,637,30,9,9,3,-1,0,1
12592,178,6,1,0,13,0,1112,30,159,159,44,30,1,1
12593,274,7,1,0,0,0,62,30,7,7,3,0,0,0
12594,40,64,1,0,8,0,2056,30,20889,20889,239,30,0,0
12595,179,128,2,0,11,3,1335,30,170,170,57,30,1,1
12596,131,316,8,0,9,1,1337,30,170,170,56,30,1,1
12597,248,203,11,0,13,0,405,3,3,3,3,11,0,1
12598,11,10,2,0,3,9,62,13,8,8,8,30,1,1
12599,0,136,27,0,0,0,497,15,4,4,26,8,1,1
12600,0,4,1,0,1,0,330,26,175,175,37,6,1,1
12601,0,6,1,0,0,0,316,29,526,526,30,30,1,1
12602,29,2250,2,0,1,1,1497,30,131,131,543,30,1,1
12603,91,11,1,0,1,0,976,30,4,4,4,5,1,1
12604,85,50,8,0,5,6,1083,30,85,85,20,30,1,1
12605,36,61,6,0,0,0,648,5,94,94,37,12,1,1
12606,1341,104,1,0,1,464,1329,30,1377,1377,77,10,0,0
12607,52,11,1,0,0,0,625,21,7,7,8,11,0,1
12608,93,135,3,0,20,35,1489,30,344,344,21,15,0,0
12609,14,3,1,0,1,0,987,30,1261,1261,16,30,1,1
12610,0,106,15,0,0,0,537,12,82,82,95,30,1,1
12611,0,72,1,0,0,0,71,24,23,23,24,20,1,1
12612,363,54,3,0,8,0,828,30,48,48,24,30,1,1
12613,0,7,1,0,0,0,679,24,43,43,24,30,1,1
