,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
10748,243,1873,31,0,2,31,301,30,55,55,5,30,1,1
10749,15,10,5,0,0,0,433,29,28,28,11,20,1,1
10750,0,53,2,0,1,0,548,30,5145,5145,91,30,1,1
10751,57,8,1,0,1,9,24,30,837,837,55,30,0,1
10752,48,324,1,0,7,0,143,26,5,5,11,14,1,1
10753,280,689,3,0,11,6,1010,30,2309,2309,333,30,1,1
10754,707,17,1,0,5,20,914,30,33,33,33,30,0,0
10755,132,2,1,0,0,0,993,30,37,37,39,0,1,1
10756,121,662,7,0,38,14,1186,30,424,424,22,5,1,1
10757,0,193,5,0,0,1,718,18,81,81,15,-1,0,1
10758,0,383,3,0,0,0,143,26,5,5,10,4,1,1
10759,309,152,13,0,0,0,1224,30,2903,2903,33,0,0,1
10760,1369,193,5,0,17,0,245,30,12,12,3,30,1,1
10761,0,51,1,0,1,0,27,3,3,3,2,11,1,1
10762,265,111,6,0,4,0,1055,16,56,56,5,12,1,1
10763,199,1,1,0,0,240,342,6,126,126,10,30,1,1
10764,84,68,8,0,0,0,326,28,6,6,3,16,1,1
10765,39,26,1,0,4,0,545,30,773,773,2,30,1,1
10766,392,272,3,0,2,113,132,30,12,12,2,30,0,0
10767,187,14,1,0,3,35,275,22,1911,1911,6,2,0,0
10768,157,4,1,0,0,0,50,30,959,959,29,30,0,1
10769,0,4,1,0,0,0,969,28,15,15,5,7,1,1
10770,155,162,1,0,13,19,756,17,53,53,7,11,1,1
10771,0,104,2,0,1,0,8,30,17,17,2,19,1,1
10772,0,17,1,0,0,0,904,30,204,204,65,6,1,1
10773,142,7,1,0,1,15,412,30,1378,1378,56,13,0,1
10774,0,14,3,0,0,0,373,12,129,129,4,30,1,1
10775,424,6,1,0,0,0,638,-1,15,15,8,30,0,1
10776,498,2,1,0,3,0,405,30,6130,6130,95,30,0,1
10777,0,12,1,0,0,0,50,30,959,959,29,30,0,1
10778,263,355,16,0,113,74,643,30,18162,18162,988,30,1,1
10779,13,10,1,0,0,0,605,30,603,603,18,6,1,1
10780,64,12,1,-1,0,0,480,12,398,398,7,16,1,1
10781,306,3,1,0,5,6,177,30,384,384,21,30,1,1
10782,705,14,13,0,1,0,1035,30,95,95,9,30,1,1
10783,56,3,1,0,0,0,1734,30,246,246,28,30,0,1
10784,261,6,1,0,18,0,1158,30,175,175,129,15,0,0
10785,665,2,1,0,0,0,1734,30,246,246,27,30,0,1
10786,53,4,1,0,0,0,186,30,4275,4275,23,17,0,1
10787,176,799,41,0,1,0,442,30,117,117,28,30,1,0
10788,222,60,13,0,1,0,2451,30,530,530,30,30,1,1
10789,0,2121,56,0,0,5,1453,30,47,47,6,10,1,1
10790,0,169,7,0,0,0,943,30,41,41,8,30,1,1
10791,157,2,1,0,0,0,143,13,59,59,5,30,1,1
10792,203,2,1,0,0,56,1755,30,8338,8338,268,3,0,1
10793,225,328,24,0,5,0,143,30,18,18,30,14,1,1
10794,0,47,4,0,2,3,1253,30,56,56,5,-1,0,1
10795,120,2,1,0,2,0,151,30,33,33,1,15,1,0
10796,162,147,3,0,0,0,309,30,75,75,12,30,1,1
10797,123,3,2,0,0,0,185,30,4275,4275,22,30,0,1
10798,190,4,1,0,1,0,1630,14,85,85,15,30,1,1
10799,709,82,15,0,6,0,1197,30,1389,1389,446,30,1,0
10800,1746,20,2,0,1,1,2029,30,1754,1754,84,29,1,1
10801,22,2,1,0,4,26,1009,30,95,95,8,30,0,1
10802,117,17,3,0,1,0,158,20,4,4,17,30,1,1
10803,27,20,3,0,0,0,356,30,106,106,312,12,1,1
10804,348,108,2,0,4,1,1555,30,4319,4319,86,30,1,1
10805,10,67,3,0,3,0,1039,30,647,647,248,30,1,1
10806,426,25,3,0,0,0,2167,30,1010,1010,48,30,1,1
10807,71,2,1,0,0,0,706,30,1205,1205,58,10,0,1
10808,151,41,2,0,7,0,629,30,314,314,33,30,1,1
10809,1165,52,3,0,1,0,301,30,57,57,50,18,0,1
10810,334,24,4,0,6,23,417,30,547,547,5,30,0,0
10811,36,2361,31,0,0,0,1416,30,4525,4525,2039,30,1,1
10812,724,4,1,0,7,0,405,30,6130,6130,94,27,0,1
10813,124,120,6,0,0,0,406,30,6130,6130,92,30,1,1
10814,397,3,1,0,10,42,267,22,1911,1911,5,2,0,0
10815,231,6,2,0,1,0,656,30,749,749,101,5,1,1
10816,527,23,3,0,1,0,655,30,749,749,99,0,0,1
10817,68,74,1,0,2,1,1019,30,397,397,11,30,1,0
10818,0,2,1,0,0,0,108,30,19,19,16,9,1,1
10819,0,2,1,0,0,0,50,30,960,960,29,30,0,1
10820,656,1738,21,0,16,19,630,30,92,92,118,30,1,1
10821,0,213,9,0,2,0,557,30,232,232,17,18,1,1
10822,141,71,7,0,12,12,144,30,22,22,12,1,1,1
10823,505,37,4,0,1,0,1476,30,108,108,33,3,1,1
10824,14,59,4,0,5,1,1134,-1,3,3,5,5,0,1
10825,11,6,2,0,0,0,70,30,887,887,50,30,0,1
10826,0,19,2,0,3,1,697,30,11,11,53,28,0,1
10827,295,153,2,0,58,5,310,30,2490,2490,290,2,0,0
10828,0,16,8,0,0,0,935,30,33,33,32,20,1,1
10829,9,32,1,0,0,0,264,30,103,103,7,13,1,1
10830,741,405,13,0,8,3,339,30,139,139,53,30,1,1
10831,0,2,1,0,0,0,959,26,15,15,6,10,1,1
10832,914,6,1,-1,1,0,950,28,214,214,6,30,1,1
10833,1290,3212,11,0,9,229,1597,30,33770,33770,1136,2,0,0
10834,0,60,4,0,8,0,1382,30,247,247,57,30,1,1
10835,168,41,4,0,2,9,431,30,227,227,28,24,1,1
10836,97,36,2,0,35,5,310,30,2490,2490,289,30,1,0
10837,169,2,1,0,3,0,1077,9,53,53,7,4,1,1
10838,128,143,7,0,0,0,360,30,70,70,64,3,1,1
10839,0,108,7,0,3,49,378,30,1378,1378,55,30,1,1
10840,0,4,3,0,0,39,115,10,77,77,3,27,1,1
10841,11,2285,14,0,7,14,509,30,40,40,201,30,1,1
10842,743,65,5,0,17,62,970,30,2813,2813,139,30,0,1
10843,103,24,10,0,0,0,656,30,749,749,98,5,1,1
10844,0,6,1,0,1,0,208,30,146,146,2,0,0,1
10845,0,367,7,0,0,0,1350,30,94,94,36,30,1,1
10846,0,2,1,0,0,0,140,10,5,5,9,-1,0,1
10847,0,2,1,0,1,1,697,30,11,11,52,28,0,1
10848,0,4,2,0,0,0,350,30,12,12,10,-1,0,1
10849,21,346,27,0,2,0,565,23,19,19,86,23,1,1
10850,0,5,1,0,2,0,350,30,12,12,9,0,0,1
10851,1829,621,17,0,73,8,577,30,1648,1648,145,30,1,1
10852,86,32,3,0,1,0,363,30,112,112,37,30,1,1
10853,232,252,4,0,2,0,542,20,285,285,30,30,1,1
10854,122,4,1,0,0,0,1251,29,2062,2062,27,30,1,1
10855,294,8,1,0,0,0,172,30,87,87,8,21,1,1
10856,66,4,2,0,0,0,153,13,12,12,68,30,1,1
10857,42,26,1,0,3,0,508,30,134,134,43,13,1,1
10858,16,60,9,0,4,0,960,30,359,359,31,24,0,1
10859,166,2,1,0,1,0,1244,30,154,154,11,30,0,1
10860,156,35,2,0,0,0,274,30,45,45,6,30,1,1
10861,78,5,1,0,5,0,533,30,908,908,66,30,1,1
10862,0,71,1,0,0,1,1821,30,850,850,227,30,1,1
10863,70,6,2,0,0,1,399,15,351,351,10,30,1,1
10864,77,41,1,0,5,2,752,11,13,13,2,20,0,0
10865,0,4,2,0,0,0,140,10,5,5,9,-1,0,1
10866,352,99,1,0,11,9,1893,30,3252,3252,552,30,1,1
10867,269,126,12,0,0,0,346,13,936,936,11,30,1,1
10868,11,35,2,0,0,0,1961,30,2824,2824,28,30,1,1
10869,373,16,5,0,1,0,825,22,11,11,5,14,1,1
10870,0,10,2,0,1,0,2482,30,3055,3055,92,25,0,1
10871,74,71,1,0,1,4,290,-1,8,8,14,2,0,1
10872,291,1410,13,0,1,0,1039,30,647,647,246,30,1,1
10873,25,18,1,0,1,0,654,9,691,691,14,30,1,1
10874,697,2,1,0,0,0,995,12,200,200,12,30,1,1
10875,46,339,2,0,0,0,473,30,937,937,408,30,1,1
10876,225,29,2,0,4,310,588,30,302,302,14,9,1,1
10877,129,12,3,0,14,0,585,30,1648,1648,144,30,1,1
10878,10,567,19,-1,0,0,148,-1,144,144,46,-1,0,1
10879,11,15,1,0,1,0,697,15,673,673,8,3,0,1
10880,319,77,5,0,10,2,1573,30,1659,1659,776,30,1,1
10881,0,140,2,0,1,0,586,30,1648,1648,143,16,0,1
10882,0,279,12,0,0,0,392,11,73,73,107,6,1,1
10883,438,117,4,0,0,0,428,30,2580,2580,111,30,1,1
10884,45,2,1,0,0,0,361,8,10,10,3,8,1,1
10885,531,28,2,0,11,46,843,30,4698,4698,62,30,1,1
10886,74,681,18,0,15,0,51,30,961,961,27,15,0,0
10887,74,90,1,0,0,11,1507,30,730,730,56,30,1,0
10888,382,2309229,153,0,0,4,396,30,69,69,9,1,1,1
10889,121,764,15,0,0,207,587,30,21,21,6,30,1,1
10890,122,1,1,0,0,1,888,30,4698,4698,61,30,1,1
10891,0,12,1,0,1,0,166,29,68,68,1,8,1,1
10892,60,358,6,0,0,2,500,30,467,467,41,30,1,1
10893,198,3,1,0,0,0,247,30,399,399,70,30,1,0
10894,136,61,1,0,0,28,313,17,62,62,20,11,1,1
10895,278,12,1,0,1,0,246,30,399,399,69,14,0,0
10896,136,4,1,0,3,33,1004,30,5680,5680,229,30,0,0
10897,13,2,1,0,0,0,1037,30,5680,5680,229,30,1,1
10898,22,4,1,0,3,7,222,30,55,55,43,30,1,1
10899,214,35,1,0,0,0,1876,30,175,175,12,2,0,1
10900,645,2,1,0,0,0,1091,30,107,107,26,30,1,1
10901,676,2,1,0,0,0,1293,30,731,731,59,30,0,1
10902,0,5,1,0,5,0,508,30,134,134,42,3,1,1
10903,0,3,1,0,1,0,108,30,19,19,16,8,1,1
10904,98,722,31,0,3,0,949,30,799,799,387,0,0,1
10905,30,9,1,0,1,0,943,30,344,344,10,1,0,0
10906,135,48,5,0,5,1,1215,30,5645,5645,252,30,1,1
10907,28,6,2,0,0,21,458,1,12,12,18,30,0,1
10908,409,1,1,0,2,0,214,30,5655,5655,524,30,1,1
10909,182,36,1,0,0,90,12,30,145,145,370,29,0,1
10910,184,6,1,0,0,2,2103,28,297,297,4,2,1,1
10911,11,45,2,0,3,0,343,30,139,139,53,30,1,1
10912,3343,1907,35,0,86,12,521,30,1957,1957,54,30,1,1
10913,0,17,2,-1,1,0,163,27,214,214,10,30,1,1
10914,107,388,5,0,0,0,492,30,131,131,21,28,1,1
10915,819,35,2,0,7,0,734,30,704,704,26,30,1,1
10916,59,2,2,0,0,0,38,30,5,5,32,10,1,1
10917,488,19,3,0,1,0,559,30,195,195,107,3,0,1
10918,1798,6,1,0,5,0,927,30,1719,1719,61,30,1,0
10919,60,37,2,0,4,3,499,30,467,467,40,30,1,1
10920,20,1,1,0,3,0,927,30,1719,1719,60,30,1,0
10921,0,11,1,0,2,0,879,-1,219,219,48,25,0,1
10922,0,31,4,0,0,0,3,4,0,0,9,-1,0,1
10923,58,64,5,0,23,0,822,30,40,40,63,30,1,1
10924,529,51,7,0,3,13,180,22,60,60,3,30,0,1
10925,78,23,1,0,0,0,638,-1,15,15,6,30,0,1
10926,74,2,1,0,0,0,1036,6,306,306,9,21,1,1
10927,0,260,12,0,1,0,970,28,15,15,3,7,1,1
10928,25,2,1,0,0,0,362,30,47,47,11,21,0,1
10929,70,6,2,0,1,0,894,5,15,15,5,30,1,1
10930,117,3,1,0,0,0,417,30,648,648,5,30,1,1
10931,429,5,2,0,1,15,1559,30,2878,2878,44,16,0,1
10932,144,56,3,0,1,21,1809,30,10633,10633,443,12,0,0
10933,286,122,7,0,5,71,39,30,656,656,100,-1,0,0
10934,0,4,2,0,1,0,432,18,42,42,8,4,1,0
10935,0,4,2,0,1,0,432,18,42,42,8,4,1,1
10936,0,0,0,0,19,14,418,18,42,42,7,4,1,1
10937,0,63,3,0,0,0,512,30,159,159,229,8,1,1
10938,69,5,1,0,6,0,1385,30,272,272,52,0,0,1
10939,99,625,12,0,0,0,166,29,68,68,1,30,1,1
10940,0,94,11,0,0,0,1518,30,198,198,485,30,1,1
10941,362,1,1,0,1,4,145,7,47,47,25,30,1,1
10942,1578,263,3,0,1,0,129,30,323,323,25,30,1,1
10943,0,909,57,0,5,11,146,30,22,22,12,-1,0,1
10944,147,90,3,0,4,0,193,30,3741,3741,36,30,1,1
10945,0,2,1,0,0,0,678,15,200,200,25,-1,0,1
10946,0,51,3,0,2,0,1221,30,1844,1844,791,0,0,1
10947,1946,16,1,0,2,0,2030,30,1754,1754,81,29,1,1
10948,315,2,1,0,0,31,1487,30,730,730,55,30,1,0
10949,77,6,1,0,1,0,442,30,235,235,2,30,1,1
10950,256,2,1,0,1,0,678,15,200,200,24,-1,0,1
10951,35,63,2,0,0,0,501,28,18,18,107,30,0,1
10952,0,2,1,0,0,0,298,30,88,88,14,18,1,1
10953,150,28,2,0,0,1,174,14,88,88,3,30,1,1
10954,0,217,18,0,0,0,935,30,33,33,30,20,1,1
10955,0,36,2,0,0,0,63,11,5,5,14,25,1,1
10956,473,669,5,0,52,34,1308,30,14,14,34,12,1,1
10957,2125,87,2,0,1,0,222,30,256,256,23,0,0,1
10958,544,127,19,0,0,0,108,30,19,19,15,8,1,1
10959,0,94,8,-1,0,0,132,30,2531,2531,33,-1,0,1
10960,0,4,1,0,0,16,352,14,451,451,32,13,1,1
10961,31,73,5,0,4,0,812,30,1276,1276,28,-1,0,1
10962,0,4,1,0,1,0,361,8,10,10,2,30,1,1
10963,638,15,1,0,1,0,659,30,12703,12703,324,30,1,1
10964,315,10,1,0,7,0,864,30,2893,2893,1524,30,1,1
10965,751,104,7,0,1,0,1378,30,3242,3242,822,30,1,1
10966,224,90,3,0,14,17,716,30,704,704,25,30,0,1
10967,322,565,27,0,19,0,194,30,225,225,117,30,1,1
10968,66,166,6,0,5,4,498,30,467,467,39,0,0,0
10969,94,6,6,0,1,0,522,30,45,45,26,-1,0,1
10970,19,2,1,0,0,151,169,10,11,11,9,0,0,0
10971,328,44,1,0,7,2,716,30,18166,18166,985,0,0,1
10972,20,303,2,0,0,0,433,11,4,4,5,5,1,0
10973,14,10,3,0,2,0,343,30,139,139,53,30,1,1
10974,28,377,13,0,43,25,365,30,1183,1183,317,6,0,0
10975,99,437,10,0,2,1,293,-1,8,8,14,2,0,1
10976,12,8,1,0,0,0,294,-1,8,8,13,2,0,1
10977,153,4,2,0,4,0,360,30,71,71,66,-1,0,1
10978,183,69,19,0,2,0,182,30,6,6,20,30,1,1
10979,937,362,8,0,7,3,1077,30,176,176,637,1,0,1
10980,101,15,1,0,0,1,870,17,376,376,5,30,1,1
10981,0,9669,62,0,0,0,641,3,26,26,16,30,1,1
10982,0,4,1,0,1,0,549,30,5146,5146,91,30,1,1
10983,0,4,2,0,0,11,478,9,33,33,10,30,1,1
10984,42,12,1,0,1,41,188,30,55,55,42,23,1,0
10985,36,4,1,0,4,61,487,30,5146,5146,90,13,0,0
10986,0,387,33,0,0,0,108,30,19,19,15,10,1,1
10987,31,5,1,0,0,30,1124,30,45,45,7,30,0,1
10988,0,18,1,0,0,0,1416,30,4525,4525,2044,30,1,1
10989,103,103,18,0,7,0,213,30,5655,5655,522,30,1,1
10990,0,5,2,0,0,0,879,-1,219,219,48,25,0,1
10991,0,2,1,0,2,0,467,30,10,10,179,7,1,1
10992,0,219,19,0,0,0,935,30,33,33,30,20,1,1
10993,259,10,1,0,0,0,426,30,113,113,9,12,0,1
10994,181,19,7,0,0,0,286,-1,16,16,10,30,0,1
10995,12,7,3,0,4,0,135,30,163,163,8,30,1,1
10996,0,17,4,0,3,0,267,-1,31,31,115,30,0,1
10997,172,410,27,0,4,0,698,25,118,118,13,30,1,1
10998,6502,30,2,0,2,0,299,30,372,372,17,30,0,1
10999,102,56,1,0,0,4,670,30,15,15,42,30,1,1
11000,102,56,1,0,0,4,670,30,15,15,42,30,1,1
11001,0,2,1,0,0,0,806,13,18,18,25,30,1,1
11002,0,22,3,0,0,0,944,30,291,291,145,0,0,1
11003,20,4,2,0,1,116,1402,30,730,730,54,-1,0,0
11004,0,4,1,0,0,0,944,30,291,291,145,0,0,1
11005,170,157,5,0,0,14,660,30,15,15,41,30,1,1
11006,104,19,1,0,6,0,1579,30,4690,4690,107,30,1,1
11007,13,5,1,0,0,0,1579,30,4690,4690,106,30,1,1
11008,102,8,4,0,2,0,597,30,119,119,11,30,1,1
11009,62,4,2,0,1,0,293,19,49,49,102,18,1,1
11010,90,405,4,0,68,13,143,30,22,22,11,1,1,1
11011,0,289,5,0,6,16,104,3,152,152,2,30,1,1
11012,0,43,3,0,0,0,1029,8,44,44,1,30,1,1
11013,0,27092,305,0,4,1,63,30,2690,2690,10,24,1,1
11014,240,26151,124,0,0,14,660,30,15,15,40,30,1,1
11015,0,86,1,0,0,1,604,26,364,364,74,30,1,1
11016,102,2,1,0,0,0,149,7,47,47,26,30,1,1
11017,0,32,3,0,0,0,181,30,58,58,11,10,1,1
11018,150,117,4,0,9,4,639,21,52,52,16,30,1,0
11019,55,11,2,0,0,0,546,30,775,775,2,30,1,1
11020,233,32,2,0,2,0,1670,30,1971,1971,213,7,0,1
11021,0,4,1,0,1,0,122,8,31,31,3,30,1,1
11022,45,14,1,0,1,0,1575,30,2878,2878,44,19,1,1
11023,133,128,8,0,0,0,300,27,1082,1082,63,1,1,1
11024,161,917,91,0,0,14,660,30,15,15,39,30,1,1
11025,141,12,1,0,0,0,546,30,775,775,2,30,1,1
11026,576,46,1,0,5,169,476,20,189,189,27,30,0,0
11027,41,5733,44,0,2,0,145,18,453,453,7,9,0,0
11028,228,18,1,0,2,0,258,11,14,14,21,30,1,1
11029,286,6,1,0,0,0,1037,30,5680,5680,231,12,0,1
11030,56,8,2,0,0,0,53,30,5,5,12,30,1,1
11031,236,1118,90,0,13,36,354,30,1184,1184,317,30,1,1
11032,0,715,204,0,0,0,109,30,19,19,15,8,1,1
11033,11,70,7,-1,0,0,149,-1,144,144,45,-1,0,1
11034,176,2,1,0,0,0,53,-1,3,3,3,30,0,1
11035,0,1002,21,0,6,0,597,30,119,119,10,30,1,1
11036,386,260,5,0,9,18,174,30,259,259,8,-1,0,1
11037,0,18,1,0,0,0,654,9,691,691,13,30,1,1
11038,1281,337,5,0,0,0,111,10,6,6,10,30,1,1
11039,170,882,1,0,0,1,1028,4,83,83,23,0,0,0
11040,1463,102,4,0,1,8,141,7,47,47,24,30,1,1
11041,0,58,2,0,0,0,677,30,56,56,2,29,1,1
11042,37,14,1,0,1,0,349,30,190,190,114,8,1,1
11043,88,1,1,0,1,1,1080,30,176,176,636,2,0,1
11044,0,2,1,0,9,8,1183,30,14580,14580,715,30,0,1
11045,97,1397,19,0,0,0,397,4,29,29,22,2,1,1
11046,97,37,10,0,0,0,218,30,1462,1462,63,30,0,1
11047,121,3,2,0,0,36,332,14,451,451,31,30,1,1
11048,118,209,13,0,4,6,91,30,27,27,6,24,1,1
11049,0,125,5,0,0,0,97,30,2,2,3,-1,0,1
11050,0,52,2,0,0,0,1184,16,9,9,12,30,1,1
11051,0,853,28,0,48,19,247,-1,31,31,114,8,0,1
11052,498,7913,1270,0,1,0,676,30,83,83,25,30,1,1
11053,55,18,2,0,0,0,9,29,51,51,4,30,1,1
11054,0,7,2,0,1,0,428,30,1622,1622,183,30,1,1
11055,78,6,1,0,0,29,695,8,44,44,4,0,1,1
11056,125,10427,41,0,2,25,147,13,269,269,16,30,1,1
11057,0,2,1,0,1,0,292,19,49,49,101,18,1,1
11058,1979,184,10,0,0,0,820,15,29,29,6,30,1,1
11059,129,4048,58,0,0,0,983,30,12477,12477,66,30,1,1
11060,172,32,4,0,1,0,2057,30,20875,20875,243,11,0,0
11061,0,4050,58,0,447,135,848,30,12477,12477,65,30,0,0
11062,81,826,27,0,3,0,879,-1,219,219,48,6,0,1
11063,1780,211,1,0,1,0,704,3,71,71,5,9,1,1
11064,0,7,3,0,0,0,911,-1,7,7,6,30,0,1
11065,10,2,1,0,0,0,887,30,5291,5291,7,4,0,1
11066,0,6,1,0,0,0,1416,30,4525,4525,2044,30,0,1
11067,0,2,1,0,0,0,109,30,19,19,15,8,1,1
11068,327,203,11,0,1,15,88,8,18,18,13,30,0,1
11069,237,43,6,0,1,0,659,30,478,478,306,30,1,1
11070,0,999,32,0,0,0,887,30,5291,5291,6,18,0,1
11071,15,2,1,0,0,0,1213,30,47,47,32,3,1,1
11072,0,23,6,0,0,0,365,30,14,14,39,1,0,0
11073,0,23,6,0,0,0,365,30,14,14,39,1,0,1
11074,69,64,7,0,4,223,1187,8,34,34,8,11,0,0
11075,0,100,11,0,1,0,67,30,15,15,8,30,1,1
11076,28,6,1,0,0,0,1416,30,4525,4525,2044,30,0,1
11077,12,8,2,0,1,8,1801,7,38,38,18,22,0,1
11078,125,9,1,0,0,0,766,30,21,21,3,0,0,1
11079,183,65,3,0,11,1,21,23,131,131,32,30,1,1
11080,0,1,1,0,0,0,678,-1,32,32,16,2,0,1
11081,156,147,2,0,2,0,487,30,36,36,15,30,1,1
11082,241,87,4,0,14,91,389,30,1988,1988,294,30,1,1
11083,58,2820,15,0,127,124,90,30,5655,5655,515,30,1,1
11084,49,7,2,0,0,0,677,30,112,112,8,30,1,1
11085,48,2,1,0,2,16,665,30,2472,2472,23,3,0,1
11086,76,2,1,0,2,0,1000,30,249,249,13,30,0,1
11087,15,1,1,0,0,12,669,30,2472,2472,22,8,0,1
11088,201,50,5,0,0,0,2451,30,530,530,31,30,1,1
11089,203,102,6,0,1,0,454,30,158,158,13,15,1,1
11090,23,37,1,0,9,0,2056,30,20875,20875,242,30,0,0
11091,754,68,3,0,1,0,778,30,2680,2680,53,30,1,1
11092,0,8,1,0,1,0,555,30,1465,1465,104,30,0,1
11093,104,18,1,0,0,0,365,18,37,37,92,30,1,1
11094,60,2,1,0,1,0,1155,30,800,800,117,2,0,1
11095,17,13,1,0,0,0,290,18,9,9,15,10,0,1
11096,81,179,12,0,1,0,879,-1,219,219,48,6,0,1
11097,0,12,1,0,0,0,444,24,15,15,7,5,1,1
11098,345,2,1,0,0,0,1105,30,35,35,38,7,1,1
11099,82,22,1,0,0,0,454,30,158,158,13,30,1,1
11100,773,1840,105,0,0,0,1018,27,50,50,15,26,0,1
11101,71,2,1,0,3,0,1321,30,12289,12289,225,30,1,1
11102,689,133,4,0,8,1,215,30,238,238,59,30,1,1
11103,0,2,1,0,0,0,454,30,158,158,13,30,1,1
11104,273,254,4,0,0,20,1405,28,18,18,12,26,1,1
11105,315,190,16,0,5,0,309,-1,24,24,61,15,0,1
11106,456,11,1,0,0,0,282,30,9484,9484,22,30,0,1
11107,86,2,1,0,0,0,148,7,4,4,5,2,1,1
11108,414,27,1,0,4,21,1404,28,18,18,11,26,1,1
11109,0,2,1,0,0,8,1607,30,128,128,45,0,0,0
11110,0,2,1,0,0,0,1001,30,13,13,16,1,1,1
11111,32,631,14,0,14,0,1381,30,247,247,55,30,1,1
11112,0,727,40,0,0,0,445,4,4,4,57,30,1,1
11113,178,79,2,0,3,14,89,8,18,18,12,30,0,1
11114,254,2,1,0,0,0,542,30,30,30,16,0,0,1
11115,80,1,1,0,0,0,435,30,1456,1456,43,10,1,1
11116,71,2,1,0,1,1,201,8,21,21,6,3,1,1
11117,783,159,14,0,31,5,229,30,441,441,47,30,1,1
11118,693,1493,28,0,3,41,686,30,872,872,475,30,0,0
11119,319,44,1,0,1,3,999,30,13,13,15,0,0,1
11120,40,1,1,0,0,0,2056,30,20875,20875,241,30,0,0
11121,219,4,1,0,0,0,522,30,28,28,47,3,1,0
11122,145,184,23,0,0,0,2016,9,26,26,3,30,1,1
11123,42,15,4,0,0,0,522,30,28,28,46,3,1,1
11124,45,18,1,0,0,0,522,30,28,28,45,3,1,1
11125,0,18,1,0,5,165,1093,25,24,24,9,7,0,1
11126,0,2,1,0,1,0,86,30,328,328,24,-1,0,1
11127,171,4,2,0,1,0,691,25,53,53,11,0,1,1
11128,55,2,1,0,0,0,522,30,28,28,44,3,1,1
11129,0,44,2,0,2,14,89,8,18,18,11,30,0,1
11130,49,84,4,0,0,1,235,30,8,8,3,0,1,1
11131,13,245,1,0,1,0,293,19,49,49,101,5,1,1
11132,0,66,8,0,0,1,235,30,8,8,2,1,0,1
11133,926,71,3,0,1,3,128,14,17,17,5,30,1,1
11134,74,20,2,0,0,1,235,30,8,8,1,1,1,1
11135,292,13,5,0,4,0,2294,30,1718,1718,9,30,1,1
11136,0,454,22,0,0,0,235,30,8,8,0,0,1,1
11137,475,74,3,0,5,871,158,4,83,83,22,15,1,0
11138,11,9,1,0,3,0,1416,30,4525,4525,2044,30,1,1
11139,0,10,1,0,9,14,1023,30,5680,5680,232,17,0,0
11140,545,90,5,0,0,0,2451,30,530,530,30,30,1,1
11141,150,1,1,0,3,235,794,4,83,83,20,-1,0,0
11142,0,5,3,0,0,0,1416,30,4525,4525,2043,30,1,1
11143,0,5,1,0,0,0,1037,30,5680,5680,231,30,0,1
11144,103,19,3,0,0,0,354,22,45,45,3,30,1,1
11145,70,66,14,0,5,0,140,13,18,18,8,30,1,1
11146,147,198,3,0,32,484,950,30,414,414,518,30,1,1
11147,0,50,1,0,3,0,617,30,542,542,36,30,1,1
11148,80,18,4,0,0,0,109,30,19,19,15,16,1,1
11149,58,9,1,0,0,712,317,4,83,83,19,28,0,0
11150,33,2,1,0,5,2,615,30,542,542,35,30,1,1
11151,0,12,1,0,2,12,799,30,1276,1276,27,30,0,1
11152,0,12,4,0,0,4,615,10,13,13,8,30,0,1
11153,914,20,2,0,0,6,614,10,13,13,7,30,0,1
11154,436,285,9,0,95,20,697,30,18166,18166,984,30,1,1
11155,165,23,3,0,0,0,366,30,14,14,39,30,1,1
11156,9,19,1,0,2,0,973,6,28,28,5,30,1,1
11157,165,2,1,0,1,3,285,30,1585,1585,33,30,0,0
11158,794,25475,9,0,4,2,539,30,30,30,15,30,1,0
11159,1030,50,2,0,5,2,539,30,30,30,14,30,1,0
11160,221,478,5,0,9,32,184,30,238,238,58,30,1,1
11161,322,12,1,0,1,6,935,30,116,116,45,8,1,1
11162,0,29,4,0,1,0,1497,30,587,587,3,13,0,1
11163,44,6,1,0,0,0,366,30,14,14,39,29,1,1
11164,492,47,4,0,5,1,1951,30,1279,1279,30,9,1,1
11165,0,6,1,0,0,0,1037,30,5680,5680,230,9,0,1
11166,0,8,1,0,5,0,1037,30,5680,5680,229,8,0,1
11167,0,122,9,0,0,0,63,11,5,5,14,30,1,1
11168,692,2,1,0,0,0,330,14,352,352,16,30,1,1
11169,0,1128,39,0,0,0,43,30,6,6,2,3,0,1
11170,269,65,6,0,1,0,282,16,16,16,3,30,1,0
11171,0,75,6,0,0,0,1181,30,1236,1236,18,30,1,1
11172,0,2,1,0,0,0,271,-1,4,4,1,0,0,1
11173,1023,1463,2,0,7,1,1080,30,176,176,635,0,0,1
11174,10,194,8,0,9,2,126,30,323,323,23,22,1,1
11175,76,18,2,0,0,0,258,25,7,7,32,18,1,1
11176,65,2,1,0,1,1,127,30,323,323,22,9,0,1
11177,0,139,1,0,8,0,531,5,6,6,22,11,1,1
11178,0,154,14,0,0,0,257,10,3,3,7,2,1,1
11179,0,1,1,0,0,0,664,12,41,41,11,0,0,1
11180,144,51,7,0,2,1,1087,30,85,85,21,30,1,1
11181,0,438,4,0,11,19,161,25,4,4,92,7,1,1
